SuperCategory,Category,Subcategory,QuestionID,QuestionText,ResponseID,ResponseText
PNC,,breast pain,867,"""Y does my left breast is paning from yesterday night
WHT should be done to cure that pain""",1352,"""pain in the breast could for many reasons like, injury to the breast due to improper breastfeeding technique, feeding only on one breast where the milk starts collecting on the other breast, infection in the breast etc.
Try warm water fermentation (dip the kerchief in warm water, remove the water, apply the kerchief over breast for 10-15 mins and repeat it for 4-5 times), massage the breast at all corners before breastfeeding, feed from both the breasts equally.
Even after doing all this, if the pain persists, consult the doctor.
Also, check for nodule, redness, swelling in the breast and if found consult the doctor immediately.

breastfeeding techniques.. 1. hold the baby close to the mother's chest. mother shouldn't bend forward but lift the baby close to her. 2. wake the baby up by touching the feet and cheeks 3. touch the baby's cheek close to the lips 4. bay will wide-open the mouth. as the baby opens the mouth, help the baby take the whole of the areola not just the nipple. 5. let the baby slowly suck. if the baby sleeps in between, wake-up by touching the feet or rubbing the head gently."""
PNC,,breast pain,867,"""Y does my left breast is paning from yesterday night
WHT should be done to cure that pain""",1353,"If your breast is hurting it could be because you not emptying the breast completely while feeding. Massage your breast slightly before and during feeds. You may even hand express the milk. Along with this, using a warm moist cloth can help with feeling better Using coconut may not give you a sense of relief from pain. Remember that another reason for having pain is that the baby is not latching on properly. Ensure that both the nipple and areola are in the mouth of the baby. If you need any assistance, you can ask an Asha in your neighborhood. If the pain seems to continue and you don't feel any better, go to the doctor."
PNC,,breast pain,867,"""Y does my left breast is paning from yesterday night
WHT should be done to cure that pain""",1354,"""Breastfeeding techniques.
1. hold the baby close to the mother's chest. mother shouldn't bend forward but lift the baby close to her. 2. wake the baby up by touching the feet and cheeks 3. touch the baby's cheek close to the lips 4. bay will wide-open the mouth. as the baby opens the mouth, help the baby take the whole of the areola not just the nipple. 5. let the baby slowly suck. if the baby sleeps in between, wake-up by touching the feet or rubbing the head gently.
If the nipple is hurting there is a probability that you are not feeding correctly.
If the pain increases, or the area is red, swollen , cracked or there is a cyst or anything abnormal go to the doctor. make sure the baby takes the whole areola part in. make sure to keep the area clean and dry. continue to breastfeed your child. if the pain increases go to the doctor.
this needs to be physically examined, we recommend you to visit the gynecologist as soon as possible."""
PNC,,Breast pump,868,Feeding ke liye kya Breast Pump ka use karna sahi hai?,1355,"It is normal for the babies to develop mild pain after the immunization. If the Doctor has prescribed medicine for the pain, administer that. If not, plz consult the doctor for the same. Can't suggest medicines here without seeing the baby in person"
PNC,,Hard breast,869,Thaege hallu gadekadidhe yenmaduudu,1356,"""If the breasts are hard, mother can lightly massage the breasts. She can take a small towel, dip in warm water, squeeze and put the towel over breasts till they feel soft. Then she should try and feed the baby.
Mother should not stop breastfeeding, otherwise the breasts will become harder.
If the breasts have redness, pain, lumps or nipples are cracked, she should go to the hospital and meet the doctor"""
PNC,,Hard breast,869,Thaege hallu gadekadidhe yenmaduudu,1351,"""Take warm water, dip clean cloth or kerchief in it and then put the cloth on breast for 5-10 minutes. Repeat this for at least 3-4 times. After the hot water treatment, massage the breasts on all sides in rotator motion using your fist. This should softer the breasts. Then breastfeed the baby.
Try this every time before feeding. After all this if the problem persists, please consult the doctor once."""
PNC,,Hard breast,869,Thaege hallu gadekadidhe yenmaduudu,1357,"""Provide hot water fermentation (take lukewarm water, dip clean handkerchief in it, squeeze off the water, put the warm handkerchief on the breast for 5-10 mins. Do it 5 times in one sitting). Can do 4-5 times a day.
After hot water fermentation or during bath, gently massage all sides of the breast with fisted hand.
This should release the blockage and reduce pain.
Alternate the breasts between each feed.
After all this if the problem persists or if you are finding any lump in the breast, consult the doctor immediately."""
PNC,,Pain,870,Nange normal delivery agae 1month agaedhe suser madidhre aaa pain kadime agali yanu madabeaku.,1358,"if there is pain even a month after the surgery, you must get this checked with a doctor"
PNC,,Breast pain,871,मेरा दूध नहीं आ पा रहा. आज भी बच्चे को भुखार आया था. हस्पताल मे गए तो उन्होंने आज बच्चे को दाखिल किया है कल तक सारा बताएँगे. अभी बच्चे को भुखार नहीं है. वजह सिर्फ बच्चे की भूख को बताया जा रहा है. 2 दिन से लगातार रो रहा था. मेरा दूध अच्छे से निकल नहीं रहा तो अभी डाक्टर पैकेट वाला दे रहे है. अब सेहत अच्छी है साथ मे डाक्टर ने बोतल भी लगा रखी है. मेरी छाती अकड़ रही है दूध आ नहीं पर रहा. डाक्टर बोल रहे है की गरम पानी से सेक ले छाती को. आप मुझे इसका सम्पूर्ण हल बताये मुझे बहुत परेशानी हो रही है,1359,"The hot fomentation of the breast is very useful in reducing pain inflammation and poor let down of milk.
Make sure to take a cloth and dip it in lukewarm water and apply on breast. Do this often.
Another reason why there could be less milk is the mothers diet.
Ensure pnc diet
And also make sure that once the doctors allow, have your baby suckle as frequently to allow for better milk secretion"
PNC,,how do know stitches is recovered?,872,"Taanke Suk Gaye hai Kaise ptaa chalta hai, delivery hoke 16 days huva hai aur take be nikal chuke hai",1360,"if you are feeling no pain and do not see any signs of infection, such as pus or bleeding, persistent or sharp pain, redness in the area - then you can be rest assured that you are healing. However, for a few more weeks we recommend wound hygiene and not stressing the area. add first message."
PNC,Stitch,recovery of stitch,873,Normal dilevari m take kitane dino m thik hote h,1361,"Keep the wound clean and dry. Avoid touching / scratching the wound. Apply only medicines given by the doctor and nothing else. If the wound is open, bleeding, or there is pus, redness around, see a doctor immediately. Every day while bathing, wash it thoroughly with soapy foamy water and a clean cotton cloth and keep it clean and dry."
PNC,Stitch,recovery of stitch,873,Normal dilevari m take kitane dino m thik hote h,1362,"""It usually takes around 10-12 days. However this varies between mothers and also is dependent on how you take care of the wound.
please do not touch again and again and dont scratch too.When bathing each day, rinse with the soap and wash it thoroughly with a clean cotton cloth and keep it clean and dry.if the wound is not dry and open, if blood is coming, pus is coming, redness around the area, then show to doctor once"""
PNC,Stitch,recovery of stitch,873,Normal dilevari m take kitane dino m thik hote h,1363,"""It will get better in somedays but You should take care of the stitches like this - please do not touch again and again, don't scratch. Keep the area clean and dry. 
But if if the wound is not dry and looks open, if there is pus or blood coming out, if there is constant or severe pain or redness around the area - she should go to the doctor as soon as possible. Mother can hold a pillow over her abdomen when holding the baby. continue breast feed every 2-3 hourly. 
plus the stitches normally fall within 2-3 weeks, different for person to person. We request you to check once with your treating doctor or the nurse."""
